State,Agency Type,Agency Name,Location,Population1,"Total
Offenses","Crimes
Against
Persons","Crimes
Against
Property","Crimes
Against
Society",Latitude,Longitude
MINNESOTA,Cities,Winthrop,"Winthrop, Minnesota",1329,15,8,1,6,44.5431,-94.3664
MINNESOTA,Cities,Woodbury,"Woodbury, Minnesota",78531,"2,372",236,"1,869",267,44.9199,-92.9339
MINNESOTA,Cities,Worthington,"Worthington, Minnesota",13616,636,161,200,275,43.6200,-95.5964
MINNESOTA,Cities,Wyoming,"Wyoming, Minnesota",8098,218,42,153,23,45.3364,-92.9972
MINNESOTA,Cities,Zumbrota,"Zumbrota, Minnesota",3865,59,15,23,21,44.2928,-92.6717
MISSISSIPPI,Cities,Ackerman,"Ackerman, Mississippi",1515,48,9,23,16,33.3101,-89.1728
MISSISSIPPI,Cities,Amory,"Amory, Mississippi",6439,631,169,338,124,33.9872,-88.4839
MISSISSIPPI,Cities,Batesville,"Batesville, Mississippi",7238,519,73,350,96,34.3178,-89.9425
MISSISSIPPI,Cities,Bay Springs,"Bay Springs, Mississippi",1569,39,15,23,1,31.9767,-89.2794
MISSISSIPPI,Cities,Bay St. Louis,"Bay St. Louis, Mississippi",10591,922,262,512,148,30.3147,-89.3442
MISSISSIPPI,Cities,Blue Springs,"Blue Springs, Mississippi",439,3,0,3,0,34.4031,-88.8728
MISSISSIPPI,Cities,Booneville,"Booneville, Mississippi",8676,747,160,495,92,34.6611,-88.5614
MISSISSIPPI,Cities,Brandon,"Brandon, Mississippi",25636,424,113,214,97,32.2803,-89.9983
MISSISSIPPI,Cities,Brookhaven,"Brookhaven, Mississippi",11901,851,136,637,78,31.5819,-90.4431
MISSISSIPPI,Cities,Bruce,"Bruce, Mississippi",1616,98,32,21,45,33.9919,-89.3422
MISSISSIPPI,Cities,Byhalia,"Byhalia, Mississippi",1350,113,29,73,11,34.8694,-89.6881
MISSISSIPPI,Cities,Byram,"Byram, Mississippi",12299,515,116,233,166,32.1942,-90.2700
MISSISSIPPI,Cities,Calhoun City,"Calhoun City, Mississippi",1432,29,12,12,5,33.8569,-89.3133
MISSISSIPPI,Cities,Charleston,"Charleston, Mississippi",1713,124,51,70,3,34.0075,-90.0539
MISSISSIPPI,Cities,Cleveland,"Cleveland, Mississippi",10687,"1,524",443,796,285,33.7419,-90.7267
MISSISSIPPI,Cities,Clinton,"Clinton, Mississippi",27001,870,150,490,230,32.3417,-90.3217
MISSISSIPPI,Cities,Collins,"Collins, Mississippi",2232,188,57,81,50,31.6422,-89.5594
MISSISSIPPI,Cities,Corinth,"Corinth, Mississippi",14216,"1,667",449,930,288,34.9372,-88.5153
MISSISSIPPI,Cities,Derma,"Derma, Mississippi",938,10,7,1,2,33.8567,-89.2864
MISSISSIPPI,Cities,Ellisville,"Ellisville, Mississippi",4468,154,39,79,36,31.6011,-89.2022
MISSISSIPPI,Cities,Eupora,"Eupora, Mississippi",1956,96,34,44,18,33.5417,-89.2722
MISSISSIPPI,Cities,Florence,"Florence, Mississippi",4680,188,20,20,148,32.1539,-90.1219
MISSISSIPPI,Cities,Flowood,"Flowood, Mississippi",10518,"1,064",98,333,633,32.3167,-90.1147
MISSISSIPPI,Cities,Forest,"Forest, Mississippi",5262,317,60,180,77,32.3636,-89.4753
MISSISSIPPI,Cities,Fulton,"Fulton, Mississippi",4005,346,86,189,71,34.2661,-88.4014
MISSISSIPPI,Cities,Gautier,"Gautier, Mississippi",18992,"1,085",269,686,130,30.3817,-88.6442
MISSISSIPPI,Cities,Guntown,"Guntown, Mississippi",2416,40,11,20,9,34.4432,-88.6598
MISSISSIPPI,Cities,Hattiesburg,"Hattiesburg, Mississippi",46862,"5,482","1,637","3,205",640,31.3158,-89.3086
MISSISSIPPI,Cities,Heidelberg,"Heidelberg, Mississippi",630,42,14,20,8,31.8911,-88.9908
MISSISSIPPI,Cities,Hernando,"Hernando, Mississippi",17622,657,115,192,350,34.8308,-89.9936
MISSISSIPPI,Cities,Holly Springs,"Holly Springs, Mississippi",6488,125,61,54,10,34.7733,-89.4464
MISSISSIPPI,Cities,Horn Lake,"Horn Lake, Mississippi",26729,"1,351",397,801,153,34.9586,-90.0431
MISSISSIPPI,Cities,Iuka,"Iuka, Mississippi",3051,133,27,90,16,34.8106,-88.1958
MISSISSIPPI,Cities,Kosciusko,"Kosciusko, Mississippi",6955,291,60,165,66,33.0581,-89.5883
MISSISSIPPI,Cities,Laurel,"Laurel, Mississippi",17066,"2,230",664,"1,123",443,31.6975,-89.1394
MISSISSIPPI,Cities,Long Beach,"Long Beach, Mississippi",16944,602,131,368,103,30.3525,-89.1597
MISSISSIPPI,Cities,Louisville,"Louisville, Mississippi",5963,416,119,225,72,33.1231,-89.0561
MISSISSIPPI,Cities,Lucedale,"Lucedale, Mississippi",2981,359,111,203,45,30.9197,-88.5917
MISSISSIPPI,Cities,Madison,"Madison, Mississippi",27674,836,79,383,374,32.4569,-90.1083
MISSISSIPPI,Cities,Mathiston,"Mathiston, Mississippi",860,19,4,3,12,33.5401,-89.1242
MISSISSIPPI,Cities,Mendenhall,"Mendenhall, Mississippi",2159,63,15,19,29,31.9611,-89.8675
MISSISSIPPI,Cities,Morton,"Morton, Mississippi",3558,120,40,58,22,32.3492,-89.6544
MISSISSIPPI,Cities,Myrtle,"Myrtle, Mississippi",483,6,0,6,0,34.5581,-89.1175
MISSISSIPPI,Cities,New Albany,"New Albany, Mississippi",7645,273,29,203,41,34.4922,-89.0094
MISSISSIPPI,Cities,Oakland,"Oakland, Mississippi",463,15,5,9,1,34.0558,-89.9144
MISSISSIPPI,Cities,Ocean Springs,"Ocean Springs, Mississippi",18361,"1,285",261,752,272,30.4097,-88.7972
MISSISSIPPI,Cities,Olive Branch,"Olive Branch, Mississippi",40651,"2,258",713,"1,305",240,34.9603,-89.8417
MISSISSIPPI,Cities,Oxford,"Oxford, Mississippi",26975,"1,567",498,745,324,34.3597,-89.5261
MISSISSIPPI,Cities,Pascagoula,"Pascagoula, Mississippi",21736,"2,820",635,"1,477",708,30.3647,-88.5586
MISSISSIPPI,Cities,Pass Christian,"Pass Christian, Mississippi",6032,222,21,174,27,30.3244,-89.2472
MISSISSIPPI,Cities,Petal,"Petal, Mississippi",11580,297,29,77,191,31.3467,-89.2556
MISSISSIPPI,Cities,Picayune,"Picayune, Mississippi",11710,"1,159",235,669,255,30.5281,-89.6803
MISSISSIPPI,Cities,Pontotoc,"Pontotoc, Mississippi",5771,599,143,281,175,34.2486,-89.0067
MISSISSIPPI,Cities,Poplarville,"Poplarville, Mississippi",2808,147,32,73,42,30.8406,-89.5339
MISSISSIPPI,Cities,Port Gibson,"Port Gibson, Mississippi",1150,57,21,32,4,31.9561,-90.9831
MISSISSIPPI,Cities,Purvis,"Purvis, Mississippi",1951,57,18,30,9,31.1425,-89.4078
MISSISSIPPI,Cities,Quitman,"Quitman, Mississippi",1938,70,28,37,5,32.0431,-88.7208
MISSISSIPPI,Cities,Raymond,"Raymond, Mississippi",1838,43,14,14,15,32.2583,-90.4156
MISSISSIPPI,Cities,Richland,"Richland, Mississippi",7245,730,67,176,487,32.2297,-90.1597
MISSISSIPPI,Cities,Ridgeland,"Ridgeland, Mississippi",23896,"1,801",239,785,777,32.4189,-90.1250
MISSISSIPPI,Cities,Sandersville,"Sandersville, Mississippi",628,25,7,16,2,31.7856,-89.0344
MISSISSIPPI,Cities,Seminary,"Seminary, Mississippi",297,7,2,5,0,31.5622,-89.4969
MISSISSIPPI,Cities,Senatobia,"Senatobia, Mississippi",8104,597,161,225,211,34.6164,-89.9694
MISSISSIPPI,Cities,Smithville,"Smithville, Mississippi",523,8,1,6,1,34.0686,-88.3956
MISSISSIPPI,Cities,Southaven,"Southaven, Mississippi",56092,"4,382",842,"2,649",891,34.9874,-90.0035
MISSISSIPPI,Cities,Starkville,"Starkville, Mississippi",24720,"1,575",370,"1,021",184,33.4622,-88.8197
MISSISSIPPI,Cities,Sumner,"Sumner, Mississippi",251,2,0,2,0,33.9700,-90.3697
MISSISSIPPI,Cities,Sumrall,"Sumrall, Mississippi",1929,40,9,27,4,31.4186,-89.5464
MISSISSIPPI,Cities,Tunica,"Tunica, Mississippi",958,112,22,66,24,34.6889,-90.3806
MISSISSIPPI,Cities,Tupelo,"Tupelo, Mississippi",37534,"4,389","1,202","2,562",625,34.2576,-88.7034
MISSISSIPPI,Cities,Union,"Union, Mississippi",1952,80,19,42,19,32.5714,-89.1181
MISSISSIPPI,Cities,Vardaman,"Vardaman, Mississippi",1089,12,9,1,2,33.8797,-89.1769
MISSISSIPPI,Cities,Vicksburg,"Vicksburg, Mississippi",20381,"2,371",812,"1,336",223,32.3528,-90.8777
MISSISSIPPI,Cities,Walnut,"Walnut, Mississippi",699,51,9,24,18,34.9492,-88.9097
MISSISSIPPI,Cities,Water Valley,"Water Valley, Mississippi",3296,306,91,136,79,34.1536,-89.6311
MISSISSIPPI,Cities,Waveland,"Waveland, Mississippi",6920,133,13,120,0,30.2897,-89.3836
MISSISSIPPI,Cities,Waynesboro,"Waynesboro, Mississippi",4530,392,139,145,108,31.6739,-88.6436
MISSISSIPPI,Cities,West Point,"West Point, Mississippi",9893,892,344,442,106,33.6061,-88.6525
MISSOURI,Cities,Adrian,"Adrian, Missouri",1734,41,16,22,3,38.3967,-94.3522
MISSOURI,Cities,Alma,"Alma, Missouri",394,0,0,0,0,39.0958,-93.5461
MISSOURI,Cities,Arcadia,"Arcadia, Missouri",606,0,0,0,0,37.5869,-90.6278
MISSOURI,Cities,Arnold,"Arnold, Missouri",20794,829,128,423,278,38.4328,-90.3694
MISSOURI,Cities,Ash Grove,"Ash Grove, Missouri",1506,98,34,48,16,37.3156,-93.5839
MISSOURI,Cities,Ashland,"Ashland, Missouri",4948,130,40,60,30,38.7733,-92.2578
MISSOURI,Cities,Aurora,"Aurora, Missouri",7329,522,152,236,134,36.9700,-93.7206
MISSOURI,Cities,Auxvasse,"Auxvasse, Missouri",1011,71,27,33,11,39.0164,-91.8967
MISSOURI,Cities,Ava,"Ava, Missouri",2924,129,47,65,17,36.9564,-92.6631
MISSOURI,Cities,Ballwin,"Ballwin, Missouri",30630,500,84,381,35,38.5947,-90.5483
MISSOURI,Cities,Battlefield,"Battlefield, Missouri",6078,94,36,50,8,37.1203,-93.3681
MISSOURI,Cities,Bellefontaine Neighbors,"Bellefontaine Neighbors, Missouri",10524,"1,003",268,651,84,38.7483,-90.2281
MISSOURI,Cities,Bel-Nor,"Bel-Nor, Missouri",1371,73,12,55,6,38.7039,-90.3172
MISSOURI,Cities,Belton,"Belton, Missouri",24395,"1,599",401,978,220,38.8108,-94.5314
MISSOURI,Cities,Berkeley,"Berkeley, Missouri",8078,"1,350",382,859,109,38.7422,-90.3333
MISSOURI,Cities,Bernie,"Bernie, Missouri",1837,39,16,19,4,36.6708,-89.9694
MISSOURI,Cities,Bertrand,"Bertrand, Missouri",719,44,13,31,0,36.9103,-89.4483
MISSOURI,Cities,Bethany,"Bethany, Missouri",2894,166,46,118,2,40.2667,-94.0339
MISSOURI,Cities,Bismarck,"Bismarck, Missouri",1263,131,42,34,55,37.7688,-90.6252
MISSOURI,Cities,Bloomfield,"Bloomfield, Missouri",1753,48,16,29,3,36.8878,-89.9300
MISSOURI,Cities,Blue Springs,"Blue Springs, Missouri",60093,"2,925",628,"1,920",377,39.0178,-94.2744
MISSOURI,Cities,Bolivar,"Bolivar, Missouri",11129,699,230,432,37,37.6167,-93.4167
MISSOURI,Cities,Bonne Terre,"Bonne Terre, Missouri",6757,177,50,96,31,37.9217,-90.5517
MISSOURI,Cities,Boonville,"Boonville, Missouri",7882,593,207,268,118,38.9650,-92.7417
MISSOURI,Cities,Bourbon,"Bourbon, Missouri",1543,46,23,17,6,38.1517,-91.2475
MISSOURI,Cities,Branson,"Branson, Missouri",13021,"1,782",436,"1,113",233,36.6378,-93.2550
MISSOURI,Cities,Branson West,"Branson West, Missouri",480,126,27,43,56,36.7050,-93.3711
MISSOURI,Cities,Breckenridge Hills,"Breckenridge Hills, Missouri",4378,473,79,236,158,38.7156,-90.3692
MISSOURI,Cities,Brentwood,"Brentwood, Missouri",8101,716,71,595,50,38.6192,-90.3486
MISSOURI,Cities,Bridgeton,"Bridgeton, Missouri",11342,"1,342",246,999,97,38.7572,-90.4178
MISSOURI,Cities,Brookfield,"Brookfield, Missouri",4068,230,97,71,62,39.7831,-93.0739
MISSOURI,Cities,Buckner,"Buckner, Missouri",2896,195,64,69,62,39.1347,-94.1983
MISSOURI,Cities,Buffalo,"Buffalo, Missouri",3370,114,35,58,21,37.6436,-93.0944
MISSOURI,Cities,Butler,"Butler, Missouri",4189,196,62,109,25,38.2586,-94.3350
MISSOURI,Cities,Byrnes Mill,"Byrnes Mill, Missouri",3160,137,34,36,67,38.4353,-90.5739
MISSOURI,Cities,Cabool,"Cabool, Missouri",2024,11,9,1,1,37.1261,-92.1036
MISSOURI,Cities,Calverton Park,"Calverton Park, Missouri",1129,0,0,0,0,38.7658,-90.3153
MISSOURI,Cities,Camdenton,"Camdenton, Missouri",4074,432,109,266,57,38.0089,-92.7464
MISSOURI,Cities,Cameron,"Cameron, Missouri",8429,388,160,185,43,39.7431,-94.2406
MISSOURI,Cities,Campbell,"Campbell, Missouri",1535,40,19,18,3,36.4928,-90.0733
MISSOURI,Cities,Canton,"Canton, Missouri",2640,133,44,56,33,40.1306,-91.5225
MISSOURI,Cities,Cape Girardeau,"Cape Girardeau, Missouri",40067,"2,832",729,"1,533",570,37.3092,-89.5464
MISSOURI,Cities,Carl Junction,"Carl Junction, Missouri",8355,319,121,126,72,37.1717,-94.5525
MISSOURI,Cities,Carrollton,"Carrollton, Missouri",3389,99,50,45,4,39.3589,-93.4956
MISSOURI,Cities,Carterville,"Carterville, Missouri",1839,143,14,55,74,37.1494,-94.4403
MISSOURI,Cities,Carthage,"Carthage, Missouri",15510,"1,422",243,524,655,37.1678,-94.3150
MISSOURI,Cities,Cassville,"Cassville, Missouri",3201,483,91,352,40,36.6800,-93.8694
MISSOURI,Cities,Centralia,"Centralia, Missouri",4729,174,39,104,31,39.2097,-92.1364
MISSOURI,Cities,Charleston,"Charleston, Missouri",4987,297,100,164,33,36.9214,-89.3464
MISSOURI,Cities,Chesterfield,"Chesterfield, Missouri",49451,"1,840",211,"1,289",340,38.6533,-90.5542
MISSOURI,Cities,Chillicothe,"Chillicothe, Missouri",9177,458,101,207,150,39.7931,-93.5519
MISSOURI,Cities,Claycomo,"Claycomo, Missouri",1374,234,26,65,143,39.2006,-94.4894
MISSOURI,Cities,Clayton,"Clayton, Missouri",16851,495,71,359,65,38.6453,-90.3319
MISSOURI,Cities,Cleveland,"Cleveland, Missouri",643,1,0,1,0,38.6758,-94.5953
MISSOURI,Cities,Clever,"Clever, Missouri",3101,109,40,26,43,37.0294,-93.4706
MISSOURI,Cities,Cole Camp,"Cole Camp, Missouri",1141,0,0,0,0,38.4594,-93.2044
MISSOURI,Cities,Columbia,"Columbia, Missouri",127862,"8,942","2,780","5,159","1,003",38.9517,-92.3341
MISSOURI,Cities,Cottleville,"Cottleville, Missouri",5828,78,10,23,45,38.7519,-90.6533
MISSOURI,Cities,Country Club Hills,"Country Club Hills, Missouri",1004,66,7,56,3,38.7214,-90.2733
MISSOURI,Cities,Crestwood,"Crestwood, Missouri",12267,509,85,411,13,38.5575,-90.3761
MISSOURI,Cities,Creve Coeur,"Creve Coeur, Missouri",18527,784,124,537,123,38.6672,-90.4425
MISSOURI,Cities,Crocker,"Crocker, Missouri",915,16,2,12,2,37.9494,-92.2656
MISSOURI,Cities,Crystal City,"Crystal City, Missouri",4698,83,10,53,20,38.2212,-90.3790
MISSOURI,Cities,Cuba,"Cuba, Missouri",3153,365,71,234,60,38.0631,-91.4033
MISSOURI,Cities,Desloge,"Desloge, Missouri",4964,498,78,262,158,37.8728,-90.5206
MISSOURI,Cities,Des Peres,"Des Peres, Missouri",9135,513,40,442,31,38.5961,-90.4472
MISSOURI,Cities,Dexter,"Dexter, Missouri",7854,517,112,240,165,36.7967,-89.9625
MISSOURI,Cities,Dixon,"Dixon, Missouri",1217,89,17,55,17,37.9953,-92.0961
MISSOURI,Cities,Doniphan,"Doniphan, Missouri",1703,114,16,50,48,36.6222,-90.8222
MISSOURI,Cities,Duquesne,"Duquesne, Missouri",2565,135,34,88,13,37.0744,-94.4628
MISSOURI,Cities,East Prairie,"East Prairie, Missouri",2955,146,38,65,43,36.7794,-89.3847
MISSOURI,Cities,Edgar Springs,"Edgar Springs, Missouri",202,0,0,0,0,37.7008,-91.8661
MISSOURI,Cities,Edmundson,"Edmundson, Missouri",851,116,10,56,50,38.7353,-90.3642
MISSOURI,Cities,Eldon,"Eldon, Missouri",4470,127,31,64,32,38.3481,-92.5817
MISSOURI,Cities,Ellisville,"Ellisville, Missouri",9890,251,34,182,35,38.5939,-90.5875
MISSOURI,Cities,Ellsinore,"Ellsinore, Missouri",432,10,4,5,1,36.9344,-90.7464
MISSOURI,Cities,Eureka,"Eureka, Missouri",12589,407,80,254,73,38.5027,-90.6451
MISSOURI,Cities,Excelsior Springs,"Excelsior Springs, Missouri",10608,739,272,366,101,39.3414,-94.2308
MISSOURI,Cities,Fair Play,"Fair Play, Missouri",430,4,0,1,3,37.6333,-93.5750
MISSOURI,Cities,Farmington,"Farmington, Missouri",18565,"1,564",422,964,178,37.7819,-90.4222
MISSOURI,Cities,Ferguson,"Ferguson, Missouri",18178,"1,665",264,"1,311",90,38.7456,-90.2967
MISSOURI,Cities,Festus,"Festus, Missouri",13036,473,127,261,85,38.2194,-90.4008
MISSOURI,Cities,Florissant,"Florissant, Missouri",51565,"3,117",570,"1,986",561,38.7978,-90.3256
MISSOURI,Cities,Foristell,"Foristell, Missouri",585,54,5,36,13,38.8175,-90.9567
MISSOURI,Cities,Forsyth,"Forsyth, Missouri",2710,123,36,56,31,36.6867,-93.1128
MISSOURI,Cities,Fredericktown,"Fredericktown, Missouri",4353,330,57,181,92,37.5594,-90.2944
MISSOURI,Cities,Frontenac,"Frontenac, Missouri",4067,166,18,125,23,38.6339,-90.4178
MISSOURI,Cities,Fulton,"Fulton, Missouri",12792,543,108,356,79,38.8508,-91.9481
MISSOURI,Cities,Gerald,"Gerald, Missouri",1355,36,8,24,4,38.4003,-91.3314
MISSOURI,Cities,Gideon,"Gideon, Missouri",749,25,1,0,24,36.4547,-89.9186
MISSOURI,Cities,Gladstone,"Gladstone, Missouri",26953,"1,823",332,"1,325",166,39.2117,-94.5617
MISSOURI,Cities,Glendale,"Glendale, Missouri",6104,57,5,50,2,38.5931,-90.3842
MISSOURI,Cities,Gower,"Gower, Missouri",1511,11,0,9,2,39.6114,-94.5978
MISSOURI,Cities,Grain Valley,"Grain Valley, Missouri",16320,763,297,363,103,39.0086,-94.2075
MISSOURI,Cities,Grandview,"Grandview, Missouri",25542,"2,142",576,"1,413",153,38.8850,-94.5225
MISSOURI,Cities,Greenfield,"Greenfield, Missouri",1200,58,22,32,4,37.4153,-93.8428
MISSOURI,Cities,Greenwood,"Greenwood, Missouri",6077,86,35,38,13,38.8508,-94.3464
MISSOURI,Cities,Hannibal,"Hannibal, Missouri",17028,"1,643",398,643,602,39.7042,-91.3775
MISSOURI,Cities,Harrisonville,"Harrisonville, Missouri",9956,587,232,278,77,38.6536,-94.3469
MISSOURI,Cities,Hartville,"Hartville, Missouri",598,36,15,16,5,37.2503,-92.5119
MISSOURI,Cities,Hayti,"Hayti, Missouri",2367,364,111,201,52,36.2336,-89.7486
MISSOURI,Cities,Hazelwood,"Hazelwood, Missouri",25029,"2,308",509,"1,406",393,38.7789,-90.3664
MISSOURI,Cities,Herculaneum,"Herculaneum, Missouri",5118,217,45,138,34,38.2592,-90.3878
MISSOURI,Cities,Hermann,"Hermann, Missouri",2190,97,35,36,26,38.6992,-91.4392
MISSOURI,Cities,Higginsville,"Higginsville, Missouri",4642,140,22,46,72,39.0689,-93.7222
MISSOURI,Cities,Hillsboro,"Hillsboro, Missouri",3497,199,77,64,58,38.2322,-90.5633
MISSOURI,Cities,Holden,"Holden, Missouri",2206,84,37,37,10,38.7144,-93.9906
MISSOURI,Cities,Hollister,"Hollister, Missouri",4684,95,16,56,23,36.6236,-93.2161
MISSOURI,Cities,Holts Summit,"Holts Summit, Missouri",5431,112,42,45,25,38.6486,-92.1169
MISSOURI,Cities,Houston,"Houston, Missouri",2187,345,56,149,140,37.3233,-91.9597
MISSOURI,Cities,Iberia,"Iberia, Missouri",717,13,2,10,1,38.0883,-92.2936
MISSOURI,Cities,Independence,"Independence, Missouri",121255,"8,762","1,511","6,135","1,116",39.0925,-94.4138
MISSOURI,Cities,Ironton,"Ironton, Missouri",1440,6,1,4,1,37.6006,-90.6317
MISSOURI,Cities,Jackson,"Jackson, Missouri",15561,558,180,258,120,37.3800,-89.6581
MISSOURI,Cities,Jefferson City,"Jefferson City, Missouri",42653,"2,459",647,"1,129",683,38.5767,-92.1736
MISSOURI,Cities,Joplin,"Joplin, Missouri",51989,"6,474","1,361","4,425",688,37.0842,-94.5131
MISSOURI,Cities,Kansas City,"Kansas City, Missouri",508856,"50,160","14,933","33,676","1,551",39.0500,-94.5833
MISSOURI,Cities,Kearney,"Kearney, Missouri",11041,367,121,201,45,39.3658,-94.3603
MISSOURI,Cities,Kennett,"Kennett, Missouri",10139,"1,071",370,551,150,36.2381,-90.0517
MISSOURI,Cities,Kimberling City,"Kimberling City, Missouri",2385,3,2,0,1,36.6419,-93.4242
MISSOURI,Cities,Kirksville,"Kirksville, Missouri",17515,"1,711",268,"1,261",182,40.1936,-92.5794
MISSOURI,Cities,Kirkwood,"Kirkwood, Missouri",29276,"1,006",123,801,82,38.5806,-90.4142
MISSOURI,Cities,Ladue,"Ladue, Missouri",8948,191,13,156,22,38.6369,-90.3817
MISSOURI,Cities,Lake Lafayette,"Lake Lafayette, Missouri",286,6,0,6,0,38.9489,-93.9697
MISSOURI,Cities,Lake Lotawana,"Lake Lotawana, Missouri",2350,50,7,36,7,38.9267,-94.2533
MISSOURI,Cities,Lake Ozark,"Lake Ozark, Missouri",2161,24,11,5,8,38.1986,-92.6389
MISSOURI,Cities,Lakeshire,"Lakeshire, Missouri",1529,33,14,19,0,38.5392,-90.3372
MISSOURI,Cities,Lake St. Louis,"Lake St. Louis, Missouri",17846,452,89,275,88,38.7976,-90.7857
MISSOURI,Cities,Lake Tapawingo,"Lake Tapawingo, Missouri",783,2,0,2,0,39.0197,-94.3094
MISSOURI,Cities,Lamar,"Lamar, Missouri",4318,469,130,268,71,37.4936,-94.2722
MISSOURI,Cities,Laurie,"Laurie, Missouri",1027,60,23,35,2,38.2036,-92.8292
MISSOURI,Cities,Lawson,"Lawson, Missouri",2511,93,40,45,8,39.4378,-94.2081
MISSOURI,Cities,Lebanon,"Lebanon, Missouri",15143,"1,160",275,665,220,37.6783,-92.6617
MISSOURI,Cities,Lee's Summit,"Lee's Summit, Missouri",103976,"4,314",866,"2,975",473,38.9225,-94.3742
MISSOURI,Cities,Licking,"Licking, Missouri",2749,34,10,13,11,37.4967,-91.8575
MISSOURI,Cities,Lincoln,"Lincoln, Missouri",1170,65,31,18,16,38.3922,-93.3328
MISSOURI,Cities,Linn Creek,"Linn Creek, Missouri",226,0,0,0,0,38.0478,-92.6986
MISSOURI,Cities,Lone Jack,"Lone Jack, Missouri",1578,65,7,29,29,38.8706,-94.1881
MISSOURI,Cities,Macon,"Macon, Missouri",5480,305,98,152,55,39.7406,-92.4706
MISSOURI,Cities,Malden,"Malden, Missouri",3568,273,77,130,66,36.5719,-89.9711
MISSOURI,Cities,Manchester,"Manchester, Missouri",18142,468,47,348,73,38.5842,-90.5075
MISSOURI,Cities,Mansfield,"Mansfield, Missouri",1259,87,17,23,47,37.1064,-92.5811
MISSOURI,Cities,Maplewood,"Maplewood, Missouri",8117,856,85,742,29,38.6125,-90.3211
MISSOURI,Cities,Marble Hill,"Marble Hill, Missouri",1336,88,32,49,7,37.3047,-89.9761
MISSOURI,Cities,Marceline,"Marceline, Missouri",2124,42,22,15,5,39.7142,-92.9472
MISSOURI,Cities,Marionville,"Marionville, Missouri",2079,63,13,34,16,37.0003,-93.6378
MISSOURI,Cities,Marquand,"Marquand, Missouri",193,0,0,0,0,37.4286,-90.1669
MISSOURI,Cities,Marshall,"Marshall, Missouri",13490,736,248,361,127,39.1161,-93.1978
MISSOURI,Cities,Marshfield,"Marshfield, Missouri",7605,575,182,305,88,37.3394,-92.9072
MISSOURI,Cities,Maryland Heights,"Maryland Heights, Missouri",27795,"2,543",272,"1,321",950,38.7194,-90.4472
MISSOURI,Cities,Maryville,"Maryville, Missouri",10791,488,119,307,62,40.3453,-94.8711
MISSOURI,Cities,Milan,"Milan, Missouri",1787,58,27,15,16,40.2014,-93.1250
MISSOURI,Cities,Miner,"Miner, Missouri",896,66,20,33,13,36.8919,-89.5358
MISSOURI,Cities,Moberly,"Moberly, Missouri",13998,533,156,284,93,39.4203,-92.4389
MISSOURI,Cities,Moline Acres,"Moline Acres, Missouri",2118,69,11,55,3,38.7464,-90.2428
MISSOURI,Cities,Monett,"Monett, Missouri",9782,436,64,251,121,36.9236,-93.9222
MISSOURI,Cities,Moscow Mills,"Moscow Mills, Missouri",3911,34,11,20,3,38.9444,-90.9206
MISSOURI,Cities,Mountain Grove,"Mountain Grove, Missouri",4530,378,77,113,188,37.1322,-92.2639
MISSOURI,Cities,Mountain View,"Mountain View, Missouri",2578,234,46,77,111,36.9956,-91.7008
MISSOURI,Cities,Mount Vernon,"Mount Vernon, Missouri",4555,195,47,86,62,37.1000,-93.8181
MISSOURI,Cities,Napoleon,"Napoleon, Missouri",209,0,0,0,0,39.1297,-94.0722
MISSOURI,Cities,Neosho,"Neosho, Missouri",12864,825,168,525,132,36.8556,-94.3764
MISSOURI,Cities,Nevada,"Nevada, Missouri",8182,"1,247",382,669,196,37.8381,-94.3596
MISSOURI,Cities,New Haven,"New Haven, Missouri",2361,93,19,42,32,38.6050,-91.2181
MISSOURI,Cities,New Madrid,"New Madrid, Missouri",2654,126,37,69,20,36.5878,-89.5358
MISSOURI,Cities,Niangua,"Niangua, Missouri",398,0,0,0,0,37.3889,-92.8311
MISSOURI,Cities,Nixa,"Nixa, Missouri",24860,786,162,321,303,37.0453,-93.2989
MISSOURI,Cities,Normandy,"Normandy, Missouri",8653,910,241,504,165,38.7156,-90.3003
MISSOURI,Cities,North Kansas City,"North Kansas City, Missouri",4534,"1,487",221,952,314,39.1389,-94.5706
MISSOURI,Cities,Northmoor,"Northmoor, Missouri",292,6,1,5,0,39.1844,-94.6044
MISSOURI,Cities,Northwoods,"Northwoods, Missouri",3877,70,17,53,0,38.7033,-90.2822
MISSOURI,Cities,Oak Grove,"Oak Grove, Jackson County, Missouri",8388,367,86,148,133,39.0078,-94.1283
MISSOURI,Cities,Odessa,"Odessa, Missouri",5546,105,28,56,21,38.9969,-93.9550
MISSOURI,Cities,O'Fallon,"O'Fallon, Missouri",95689,"2,365",607,"1,126",632,38.7844,-90.7081
MISSOURI,Cities,Olivette,"Olivette, Missouri",8387,331,55,261,15,38.6731,-90.3772
MISSOURI,Cities,Oronogo,"Oronogo, Missouri",2654,51,8,23,20,37.1903,-94.4672
